-719,-2650,-85,-1168,1552,653,-2627,321,1418,-970,2018,-613,-1006,-658,-2733,-3472,-155,-1482,1025,-442,-716,288,-805,827,1396,-1920,267,1023,1654,1583,1708,-728,-43,1604,2342,-621,841,248,1385,2260,-1790,1444,1442,-725,2261,995,1575,-2587,-309,-1460,-2460,1454,-1679,1174,242,543,-1141,-2833,-1692,1030,208,-1924,46,-670,-1190,592,691,2458,932,-1050,3316,-2784,-309,3237,173,-2125,1932,1782,-1055,-2152,3598,-1653,249,2463,-603,-233,-1251,-1504,930,-40,-1959,1024,-581,1970,-639,-2544,-427,903,-375,478,1336,2360,1657,613,-1433,-1163,-3220,-255,1476,-1268,1064,2341,1738,866,-266,-1985,-1868,250,2048,1314,-547,-392,-3390,1127,-214,-790,-1025,1061,803,382,95,1798,-255,-85
-587,970,-1561,2886,-931,-265,2219,-449,-1151,-433,-1192,-1078,-751,1229,-694,-946,1254,-639,25,-681,2131,1683,-1453,-436,-1640,1732,-3903,-1839,-1686,1725,-2967,2555,482,442,178,3157,108,-1647,-1493,3294,2712,-708,-3028,-1175,1683,-3194,-2532,703,1238,2085,323,-3078,3832,-1487,-251,-191,88,409,2543,-1642,1135,1535,-1794,-429,198,-852,-1700,-3613,-2516,414,-3549,1822,297,-1993,-899,1461,603,-2032,91,1461,-34,1870,865,982,1994,-1848,1038,1162,-968,-2257,580,610,1079,531,-1259,1029,1689,1041,-4558,-122,-1051,-2645,-739,3806,1975,-1820,-2002,-794,-1029,-1217,-197,-2,-619,-808,-1314,-1834,1639,-1423,639,-2160,-3406,2220,3487,1789,2341,118,-1286,99,1678,2434,-1960,-256,2008,-1021
583,1033,-485,2683,-692,1598,1573,-1452,-155,1837,-185,-1040,-358,1041,765,-884,-1988,-1305,2739,610,40,4408,1063,647,-149,3202,-1793,-2050,1532,-1378,1294,-158,180,-2660,1875,-12,-1238,-901,-1390,-856,1008,-1358,1427,-1382,-1919,2077,499,46,116,1899,315,-1768,1764,-876,1800,2108,-1387,-537,1437,-1673,2455,-553,-2881,-1102,1718,-2218,737,-1015,-848,750,-2191,-1559,1808,871,2695,1144,-1138,-1076,1335,-1539,-1560,2339,2372,-279,-1417,-183,-2021,12,1542,-270,1256,1526,1980,-194,-1033,1322,-3525,-370,-685,-3530,-40,-1504,486,-178,840,2138,59,1691,-119,-39,-3609,-1074,301,-2531,-807,1405,4510,-1228,-2217,-2956,-2447,2468,1313,277,1476,1644,-155,930,-1290,1001,-965,49,1505,-2858
-1218,-2213,2304,219,138,1521,-3274,-1861,146,-1653,3343,713,-1610,-2550,-401,-2540,-2088,-1577,-232,2118,-16,2299,-668,-3416,-3168,-860,-4120,792,-1017,2593,-206,1950,551,1011,1716,-1930,-1324,734,-1455,966,-4084,3139,-520,3308,-3632,-2523,2296,-3085,1614,-3167,-895,212,-785,-1358,1681,2410,-473,-1059,-769,1012,-2407,3061,196,-1371,59,-1732,3222,2883,-338,-3516,1499,-2166,-368,1282,1683,-295,-1359,-46,-2633,-545,698,-2115,1025,-870,-2706,-1873,630,-715,1294,-2967,2443,2248,1774,334,34,4297,836,516,84,449,327,1954,-2074,-2442,-2559,-3037,2279,1117,1630,4,-3814,1574,441,2705,-313,-709,-960,-1672,-411,-251,2873,3494,-993,895,171,-708,173,-209,1968,-616,1320,922,2556,2139
-227,2288,-1496,-646,356,-197,1024,-898,-2064,3915,-3291,-359,1065,-744,-232,947,335,-708,768,511,-1574,1819,1361,1677,703,2030,280,852,-1274,123,-185,-200,-94,-1735,321,2144,-17,-297,396,15,65,-1267,2539,-911,-1454,2539,-1423,23,-1929,449,2277,-1917,1668,-2053,-2585,-76,-459,1065,-500,136,-1268,-404,1696,1476,2275,756,-2692,-1233,-171,792,-2853,-543,1075,765,793,-630,-135,1120,986,919,-1078,738,-1273,-435,2621,2424,256,808,-2560,1502,73,-18,1937,-73,1765,-84,-283,-661,-370,-1741,-1925,-1853,3729,1404,1914,2870,360,1500,-521,393,626,-1931,-45,-1310,309,-693,2059,1915,-559,668,345,495,-169,-78,297,649,437,1115,-3171,-842,778,-283,391,-1839
811,-389,394,170,-1193,-177,797,-1838,480,2115,773,1045,751,-1769,1315,-686,218,-235,25,-261,1222,1662,-2036,-415,693,302,-759,1787,-570,-109,476,1341,-917,-3077,-195,209,738,1168,-673,1158,147,-1141,-587,888,-147,-1590,3151,-81,320,192,1709,-1687,1888,1265,-547,-1338,763,132,201,-2029,-106,-31,161,-410,-210,192,-684,896,-27,-903,-867,1487,2122,-468,1458,-1706,-142,-1205,797,-764,-708,1162,2039,111,-1816,1317,-25,1041,-150,667,-1090,2705,-732,-2038,1125,-371,-810,129,-585,615,-775,2941,250,4,-1011,896,-708,584,-1006,-1207,-1129,2562,-3269,-2398,600,-1893,1213,-20,800,-1607,-1464,-910,-394,1509,429,839,731,980,-2160,2081,-1,-2982,-60,514
-1150,-766,-546,-1156,862,-995,-626,-538,-1317,-1323,-2147,-731,-1653,1179,-513,292,-81,-9,-786,893,-1996,-2432,-380,73,-1243,635,1926,559,-483,1056,-209,2439,-531,119,337,2296,1060,184,-68,1323,-775,485,-821,-349,682,-2271,-882,-886,2191,-341,-199,-658,-338,-793,217,-1296,-296,3407,2130,-254,-447,-634,516,102,1366,-662,-1943,942,203,172,-379,631,-459,186,-1454,231,1554,-146,-861,1204,1718,682,-2205,638,2911,339,3392,60,164,-353,315,-930,318,699,1222,-5,1833,1505,-194,584,292,-25,-1982,625,849,-1139,-114,-1839,246,1484,816,-1042,-198,3137,516,-894,-1152,-792,396,-253,2143,-635,225,-724,-862,-677,-367,-446,553,561,-1593,-198,-783,-380
885,-516,762,671,3780,-655,720,1119,1620,-1788,-168,1177,132,-1257,-1120,138,144,-2406,1956,-1145,707,-1760,468,-467,-692,768,394,913,-1302,-4162,735,-558,1705,1196,-890,-2540,-1218,1579,2486,-1371,62,2695,1912,208,160,2283,-2440,551,-286,665,-665,2392,241,316,2467,2058,-1406,-1551,252,-1719,-2141,-940,438,2956,-647,-854,1064,-2229,-2604,1698,490,813,3239,573,1942,1883,1874,1168,62,-1445,-1734,-1860,643,1019,941,-1804,-3571,-1874,622,581,-2086,-2484,-223,-1303,1827,2520,1507,2154,32,-1218,1917,-2358,564,-871,2478,823,-193,-258,-3446,611,-1444,649,-494,-165,-730,1988,1666,-447,1810,-488,1984,-2897,-1901,856,-1449,-2014,-1742,3927,-331,989,2284,1505,1397,1547
-135,1715,-275,1090,-665,2254,1923,-821,-804,2774,-451,-454,-1033,-1904,113,794,-926,-369,1334,1075,709,-623,-613,-658,-879,-130,-3202,-96,64,1276,-1440,-2020,1232,93,-1473,1178,-1340,-1520,-1336,-203,184,1778,1981,2567,-1100,-1461,1457,804,-3052,-210,-1833,-2136,-218,-1880,-756,-3675,2266,788,-590,1911,-3285,1264,1220,133,-402,-961,-454,-40,1671,-1432,217,-1166,-2287,1696,1376,106,808,-513,-1154,2761,-530,-192,-707,-1420,1654,1719,398,-789,192,2313,1523,760,-1878,447,1807,-366,-1480,245,561,-1411,-1733,692,2334,950,-246,1655,2434,1430,1390,2358,1120,1220,-1108,-803,1250,-936,391,1409,1589,1810,-665,1260,1022,1744,-694,1286,1080,605,345,-570,255,385,2008,-1922
2233,35,11,-1524,1310,1428,-670,-1099,-424,717,-1078,-477,1022,-2229,-339,-457,56,552,680,1022,-330,-36,-4378,-69,516,-868,1567,1178,-734,1603,3653,-1960,899,396,-1411,-770,1381,-808,1779,-350,-1334,4051,2279,367,-1166,861,2188,-493,-1953,346,1147,395,-1302,-645,274,-2837,203,-443,-501,3471,-2896,-3390,96,1171,470,-1164,473,1697,1045,-817,-270,812,-24,5226,1097,-2076,-1322,1537,-840,-1734,957,554,186,-811,-726,1005,-2616,-871,-857,1100,-2080,515,1170,60,3042,-2985,1053,658,494,623,127,1267,3190,-2122,369,2006,1042,-1837,538,2017,-1343,2889,-52,-63,274,415,581,-2581,694,-810,2168,977,-3486,975,1555,602,2694,3077,-1868,-1752,2540,-153,-3184,-1352
-1789,222,80,819,155,-294,1583,-871,659,390,-1207,-632,-423,313,-899,-469,73,-520,-105,-123,-800,808,249,1460,-2821,1290,517,-2190,-461,1476,-1798,1367,222,1736,-259,1003,-42,-816,-2207,-27,-540,-547,-902,773,2302,134,-783,-1401,1939,644,-980,-1464,-466,-341,-875,754,-591,767,492,-491,527,-1075,-871,-313,-1037,-1028,26,-1042,1214,-355,-879,-959,508,-1582,-470,1,-217,1170,-1051,1414,-253,-875,-2254,-1240,1483,-320,428,801,-483,202,1556,-1800,22,173,828,2128,464,-3599,-1472,-815,-1249,45,-872,1828,-657,-178,-917,1405,-470,-1124,-1869,-2609,-331,1250,1264,-1303,-549,608,-1410,-536,-834,836,1882,-413,725,349,-1668,-31,837,-160,1066,-451,-81,-1582
738,1040,-486,1643,37,1711,53,-68,312,-502,307,-135,1598,-1438,79,-784,314,-944,-832,192,2375,1706,-548,326,898,392,-1308,-500,63,-1992,-1442,-2311,-86,13,1212,783,-1410,-626,501,-1309,310,-224,1592,769,-652,1578,129,-151,-1438,192,1468,931,-339,-965,-532,416,1380,-566,-1220,1521,-77,127,-1059,1733,-667,945,-75,-1082,-551,-674,430,183,1113,598,330,-1720,78,1045,734,91,684,455,141,719,-806,-362,-1878,-189,-134,-18,-997,-117,290,138,-42,1148,-676,1160,-353,-982,-4,-904,1138,-636,550,-13,-827,1330,-44,1965,36,611,945,-439,-9,-224,930,-543,-765,732,755,555,18,-581,2179,-147,508,933,-635,273,1113,-636,1134,-1046
876,-586,-134,-64,824,2809,109,-1499,-637,1050,-585,-1440,-2221,260,-1095,-2902,-1796,-1399,1744,-420,131,1816,-2972,-1003,-872,1634,952,-1073,1824,2370,493,-472,2329,2774,1191,522,146,-1665,-580,-800,1239,3816,1033,1144,1571,-484,-1403,-119,-921,956,-1511,366,-559,-2653,-232,-1415,548,1667,988,664,-530,-755,-2954,-419,-896,-1077,279,1382,3470,-1229,1787,-130,1146,1307,-680,-3233,1179,38,-884,-159,1307,-1312,-653,-1549,-17,184,-834,-1173,-1522,909,2000,-1600,688,-1180,-596,-1689,389,742,1154,-357,-639,898,2778,557,259,2765,-248,1306,2475,3097,-1014,-64,-889,107,-63,120,-117,-2560,958,-1756,-2559,-449,653,1780,289,-797,2006,893,1771,-2761,635,1538,-496,-1599
544,-908,474,-697,52,-706,-428,808,249,-811,579,1359,732,387,168,1167,-1364,-154,-1132,-381,-270,-313,1691,-1027,-30,-1352,-850,241,1848,-680,-408,119,-745,-539,202,-804,529,841,787,1249,-133,749,-33,-842,-536,1316,374,1484,-729,-1075,-191,1155,969,678,1254,545,378,-2543,-814,1562,175,487,601,-202,759,1404,1793,-2031,-448,1916,-1459,-23,1087,-927,-1493,1562,-1719,-180,88,-869,-1579,407,1189,768,267,-210,-94,1891,1193,-816,-186,127,-202,-823,-1942,764,-1024,6,-581,240,2439,-1044,-411,-427,871,-1449,-1507,-1411,108,-1761,-469,569,-214,-673,-286,1166,-647,180,439,232,1022,-1840,675,-253,-995,-793,682,-1180,811,722,-1277,-1118,-96,1018
-1513,-1282,1159,-225,66,1322,-718,-1638,-99,752,-982,892,-446,-532,1036,-1505,-252,166,-1168,293,-1009,516,-1796,-953,-1488,-252,1730,2015,415,1599,566,-881,1602,2413,640,898,-172,-384,-543,-1170,-853,-390,1056,630,288,-3173,277,-1020,1437,-1238,-367,-490,-2265,-275,-977,-1208,-1160,2787,-9,-1739,-1389,-212,-483,-1538,-2186,-895,-850,1876,1949,1080,1708,368,411,-2086,451,-1037,1027,292,63,446,1068,-2305,-197,-1089,-1473,668,1176,-1148,286,869,2077,-2050,-2191,-1070,-791,-1346,1905,-1184,-989,-289,328,1015,-1183,-802,-1625,-27,950,-48,440,1276,-559,1794,-2325,1304,807,519,-1105,410,731,1601,-221,-861,-872,-849,-2240,194,-696,-416,1765,-313,1468,1991,-411,-25
-602,-497,-912,-1537,-1842,-1459,-695,1328,-312,23,-273,1182,1517,-212,-317,345,3031,-838,-997,-489,1168,543,-1179,-1213,317,-2363,-1224,200,1632,1728,692,11,-1142,349,1429,1806,809,-80,458,1647,697,-1734,-2907,-1458,2782,-1895,-1499,794,-2076,224,1218,677,1476,934,-1436,-1052,-1265,1263,279,213,-29,802,914,-173,1047,2799,-1707,197,-987,-123,-109,1774,-196,-1810,-1218,-1225,2625,-181,1912,3065,950,-556,301,1551,1640,1072,2316,1382,-1945,-2079,-144,1302,-418,-467,-509,-1344,544,379,-42,1888,389,1876,232,3199,-56,-1196,-2036,-1560,1181,-1805,3451,-99,556,-834,624,-1932,-2518,1491,1450,1066,-774,-1214,1742,-1929,630,1332,-1287,-899,-710,393,-663,-674,699,1952
106,-342,244,-439,867,1722,-790,-1149,-91,799,-208,-1122,-293,-526,-394,-1502,-1551,-615,-234,508,-1264,1244,-1356,664,-784,-158,1693,-467,874,1301,1489,-883,-215,1397,966,694,879,-973,488,-1296,-741,2197,2232,263,-29,1261,1442,-1755,16,-837,-1252,992,-2074,-1417,-672,-307,540,-117,-36,634,-1057,-2227,-100,-115,-452,-462,-154,488,2302,769,1238,-1803,1022,1378,476,-2326,-918,1686,-2401,-2510,1321,-114,250,-66,-819,66,-1903,-1019,-343,1285,34,-1525,621,587,-772,-456,256,-985,461,-825,879,168,978,-2291,-556,2309,546,809,1704,2010,-1766,544,-209,703,-1308,-134,351,-784,-199,-242,-29,388,-1506,537,-241,-713,559,-197,-931,-1292,1701,684,-588,-1640
-406,-176,52,-336,23,881,-1318,616,-522,-401,-580,-587,446,142,-468,-984,-173,151,-501,1220,-1087,1151,-583,-549,402,-679,-542,240,909,1176,131,-1005,-830,971,-1669,139,1643,99,1436,-354,-1214,1513,166,-190,344,810,-88,-472,-1878,-579,-171,443,-692,-724,-1853,997,-1047,-325,-1245,1257,-1485,-289,257,513,1075,1309,441,-767,-202,382,-330,-455,-44,1769,374,-221,-1053,419,-675,409,1471,463,-6,-423,900,355,-1011,-558,227,-241,283,-710,810,660,-1301,67,806,-847,-67,-556,-729,484,1835,-1361,-461,103,836,-1464,1474,1299,742,-967,1445,-1013,-104,1056,-628,434,-794,841,1595,-171,-1057,-997,-113,-144,256,293,1069,-1590,-66,914,-861,540
-184,-104,-251,-157,263,360,-469,-78,-286,-5,-242,120,586,-102,17,211,-844,-612,-69,816,-1003,1165,242,90,-165,-546,-286,-419,1028,-565,507,-1001,2,-4,810,-92,-349,-84,693,418,-731,-678,1202,-803,-627,1344,266,-974,-926,-652,208,14,-181,-265,-319,1187,-1421,-715,604,306,-1028,-996,510,-399,-174,3,1256,-819,761,832,-1557,527,-56,-107,-330,1311,-1762,754,1069,-745,-15,58,665,453,-891,631,-1053,104,-274,-90,461,563,216,164,-527,156,-586,22,-634,-702,843,-338,536,-1322,-494,-339,287,-150,-64,-134,-824,-330,610,-104,-296,324,752,1204,-13,593,567,815,214,-707,278,486,15,-301,-420,-703,642,371,72,-1209
-821,-4,-125,-856,-493,152,-883,76,-392,96,-392,-803,-1342,1263,-634,-113,-564,408,-676,-1113,-464,1006,1012,861,-270,100,996,-718,932,1693,-68,779,739,1066,1483,-813,-758,192,-157,117,-114,-795,-99,-1277,716,-4,-472,-320,7,-370,-183,-132,105,117,-1194,-412,673,-356,-252,111,1256,608,-839,-384,-856,466,-1101,1567,1319,277,616,-454,-922,-641,-2112,-488,-824,-555,697,725,1789,266,-1490,-676,858,644,1398,12,-590,504,1509,-85,466,1643,-752,-1448,162,-817,-7,-692,-362,-473,-164,752,385,-233,-1387,733,1592,139,1157,-2441,915,528,-949,1125,-746,244,-477,-502,-254,608,-642,-1029,-568,677,464,-1084,792,-3217,-863,805,-947,-1313
-733,0,-965,91,-274,886,-733,64,-914,62,-914,83,39,18,510,-226,238,22,-451,1138,-596,997,-1462,-806,-4,-598,-650,917,756,1038,588,-33,-46,624,-129,1237,-436,-1285,659,682,-40,-1039,-368,-1004,15,-1577,-1305,269,-811,103,208,-488,-141,-1038,309,186,-1343,784,366,-633,-663,-598,-101,150,956,66,-962,81,-50,795,226,1102,-577,-550,1134,1469,517,-751,931,456,1131,766,1077,611,-47,-550,-306,-112,-667,-336,214,161,674,-912,-905,-719,387,506,-370,-222,134,352,302,-93,-746,755,1153,-1016,-21,605,-301,735,-96,-723,119,331,475,431,-661,694,-509,-62,-842,-760,-277,278,473,56,-369,-26,-408,884,44,647
429,0,-253,353,294,322,429,-549,536,398,536,-150,374,-302,114,-761,72,-327,623,-107,41,718,-619,252,5,852,159,-346,-389,-330,373,-9,-906,-647,-124,-126,597,-970,-221,67,-149,459,1479,288,584,601,964,-929,3,-253,-45,247,-949,696,-77,615,499,-241,399,-991,146,-191,-81,-541,-471,-175,-96,-122,658,1108,901,-146,684,86,1333,-1293,-641,753,-23,-832,-50,-12,599,617,-1722,-576,-576,-250,496,244,-304,1479,-76,-54,687,59,-160,-104,153,1133,-12,174,1025,-441,-1157,1603,-331,381,-28,286,-569,1016,526,-191,-125,-981,362,-817,533,52,-577,-172,399,322,1870,-192,110,-82,-336,-174,-34,-1208,787,-103
404,0,220,-187,-14,-550,404,-34,44,41,44,-323,-270,340,-376,-38,116,-216,907,-144,-101,-82,-157,-164,-410,428,62,-523,-416,-104,476,372,186,-494,153,-330,157,287,187,12,-40,687,-34,130,-537,-145,-117,131,278,735,170,-242,537,260,197,-171,589,25,1248,-558,334,222,27,-19,627,-302,274,564,65,-595,-836,-474,68,996,-127,-345,762,304,13,143,-899,-229,-308,558,223,337,727,-281,201,-229,-176,66,105,280,1099,-208,-827,246,214,303,-322,233,226,165,610,286,-486,-764,369,-535,-220,-553,221,569,-77,-395,566,-812,418,-988,69,218,264,685,643,435,-561,435,-624,347,-329,651,41,-101
230,0,67,-67,0,-297,230,0,82,0,82,191,122,-191,-271,-49,540,-292,297,-365,416,-337,-248,112,196,-134,183,-74,-605,-412,-105,-74,-319,-323,54,113,227,304,-445,-167,-161,-224,-412,-427,-39,158,476,-20,4,282,88,-215,143,408,135,-210,-435,107,750,25,-417,520,156,114,-17,-194,49,-42,-532,-39,-619,641,780,-117,338,-482,-228,847,-509,313,-182,-336,-137,301,-263,-43,-476,42,-371,-53,188,231,-540,110,780,-28,-162,166,-8,609,312,49,-148,-240,93,-181,-341,422,-545,198,-469,754,645,7,-157,147,-147,-180,518,-178,172,-480,680,42,-71,550,-88,-289,-82,-193,-14,-266,18,-46
40,0,4,-4,0,-44,40,0,206,0,206,-146,-320,146,-244,223,-36,51,168,-46,-160,-98,-48,166,114,268,301,-272,-40,-181,59,501,-643,-601,-380,-64,539,-93,-71,83,-365,374,-314,8,-193,77,653,-630,324,-462,281,-293,37,-347,192,-24,-144,782,59,-44,-315,-205,489,206,-318,-387,-76,670,99,-397,-166,73,71,208,394,-603,-290,295,-131,-6,43,195,-382,-246,84,91,-101,-23,-298,4,-112,369,261,707,-184,382,-73,391,172,8,-89,159,-7,231,-108,466,829,432,0,746,-500,-111,236,33,194,242,323,477,-637,-536,101,653,6,-70,-66,173,-203,566,-1101,-482,-212,67,-60,-104
-2,0,0,0,0,2,-2,0,-4,0,-4,-146,-88,146,4,-58,-92,58,41,6,-101,-4,-81,-56,-106,92,63,-39,-130,98,128,112,-47,-108,-162,-71,364,153,127,-274,-15,118,-79,2,82,176,26,-38,-71,-329,-124,5,26,207,13,159,-5,86,-158,-186,152,53,-320,10,425,297,-464,-326,-435,363,416,-234,-175,-80,-58,-434,-294,-414,-408,198,367,376,60,-360,262,-22,-120,-151,272,-158,4,117,-58,78,-154,164,25,-75,324,-195,-68,148,-310,-72,261,121,105,308,568,60,-68,-717,372,-135,-360,-85,387,-264,-75,-170,261,330,-18,-81,119,-128,-58,-337,-274,28,-86,-425,-16,454
0,0,0,0,0,0,0,0,0,0,0,-76,-18,76,0,-58,-18,58,9,0,-67,0,-418,-281,-339,18,97,-9,-427,28,427,-158,196,216,10,246,336,222,306,-199,-137,12,-35,-377,239,290,426,210,-316,-105,-246,-400,-104,-1,76,-100,-557,-302,254,-444,-514,39,85,152,199,88,-135,-916,-114,706,392,-597,239,-811,-52,-376,-340,323,-436,-448,-70,30,663,528,61,-199,-566,30,164,398,336,7,179,259,102,636,-358,-232,-48,695,97,76,-668,-600,239,153,-113,521,786,31,48,-135,-23,321,-640,-282,238,202,0,199,275,42,-35,128,181,45,57,-671,45,-134,-163,706,467,-172
0,0,0,0,0,0,0,0,0,0,0,103,86,-103,0,17,86,-17,-43,0,60,0,98,42,59,-86,-125,43,141,48,-141,75,-43,-65,-132,-102,-211,5,-92,129,1,-99,34,178,24,-54,-40,-8,122,101,-21,271,245,117,-99,-168,266,57,96,25,184,31,71,7,12,-87,312,427,143,-150,-264,210,-83,262,-16,355,53,30,285,87,-83,176,57,-290,37,71,359,144,98,-3,-60,88,-171,-30,49,8,219,66,-63,27,-153,349,346,250,-195,180,-72,-193,-310,-99,-175,179,-59,-149,406,-133,-192,-22,76,16,-243,-134,166,-53,70,-84,174,263,141,-16,115,-263,-169,-1
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2,2,2,-1,0,-1,0,-8,-2,-4,-2,2,1,-7,1,7,-9,6,8,0,6,156,-90,-238,96,214,-1,-14,27,85,-127,-129,224,125,199,288,95,-136,2,120,-58,-117,-71,-210,255,283,-240,-103,-207,-262,-61,-90,31,23,32,-145,183,-68,-11,-190,216,1,156,-234,-99,101,-47,-85,-161,-402,90,272,189,97,65,-74,-42,300,-69,-28,-83,119,182,278,119,21,-380,54,513,-165,-42,-126,-67,-175,-35,110,122,31,-360,372,-287,-142,-155,-238,103,-47,-385,129,-300,-76,-46,-88,-38,338,-108,152,-143,-215,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,-7,8,0,-11,-26,13,33,33,8,-5,-17,1,-10,2,14,0,-37,-12,12,-10,11,22,-65,31,-5,28,-6,-6,49,2,-4,-83,97,29,-46,19,47,-106,138,74,34,-112,141,2,58,-53,9,22,148,-79,35,180,-176,-5,191,-132,156,182,-5,-100,38,17,46,-200,-16,-66,12,7,-147,-10,-13,11,38,27,80,177,105,-108,27,-18,-42,8,-117,41,38,54,-55,153,-88,-54,-141,40,35,-4,-8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,10,0,-10,0,10,1,-10,-1,-1,-10,0,0,-10,0,18,-1,-14,5,18,0,16,-14,-5,4,9,4,-1,9,2,18,14,44,-4,-51,-5,12,16,-3,59,2,-32,8,45,-63,35,-62,17,12,10,-21,9,11,-19,56,19,-3,76,-46,-25,41,2,11,18,-25,98,-29,-27,-21,-17,3,15,86,-107,-17,-4,-21,8,23,47,-77,-59,-16,54,-50,17,-63,3,58,-52,-41,38,-69,-51,109,-9,-80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,-36,0,0,2,-2,36,0,-36,-2,36,-38,38,-34,2,-2,-4,0,37,-5,-2,36,38,-2,36,-46,1,27,-2,3,6,9,36,-6,-57,-23,-9,14,33,18,-37,-61,-5,-59,-17,-70,10,-24,-5,19,-3,-20,-35,-7,-44,110,-69,-5,54,-84,-30,42,16,7
