-310,-1566,282,-1038,863,21,-186,771,701,780,16,-139,324,525,900,-913,-1177,939,860,-1079,-1508,-903,2475,1605,1102,-625,-880,150,117,-322,751,-386,-471,-460,2060,308,-38,875,-594,-391,-138,-77,999,899,-2412,511,-610,405,655,484,893,-433,717,87,1056,-897,-550,-2962,-708,-984,-1148,6,507,129,-624,-529,1285,1547,428,914,457,2743,-85,-955,-717,495,-839,282,-2042,-176,-194,-1609,755,1583,-704,-1058,-2478,35,-1326,772,-821,-643,676,348,559,-1264,1041,-1297,-1489,725,1422,-1786,870,-827,406,-360,-1223,-1973,1770,1292,-588,-1578,478,-636,-622,-1233,-576,-7,1024,245,-955,452,-16,-1198,2047,394
1167,729,335,653,-769,392,-329,-823,-1596,-1108,221,16,-918,-309,-554,295,509,-1246,983,1162,1102,155,-172,-849,-1344,-146,-1020,817,-697,-293,1,-940,32,122,-1222,-294,195,-2049,1932,-144,869,713,549,-542,566,-806,-134,1230,-380,-966,-1030,631,224,-77,-1146,1312,42,2168,717,61,-620,-734,-649,-485,-1635,-620,924,159,45,-178,-147,-1576,376,-923,821,81,361,714,1937,-838,551,1071,-860,-647,-71,212,-55,175,933,178,677,-15,388,-180,113,493,-698,-716,568,446,170,1428,-225,661,-960,-208,1004,1507,-956,542,1265,335,647,396,677,1177,-334,93,734,357,-464,-314,-243,1531,13,1306
-1050,202,-183,416,29,278,44,408,-171,74,545,547,251,1064,259,-320,158,-5,91,763,-70,-324,-459,188,172,689,173,-1069,-659,-65,764,-1148,-695,-599,518,-756,271,726,232,418,181,-278,-218,-1518,908,576,1227,-472,720,533,464,692,262,733,560,-159,1369,-209,-225,545,1244,-77,-711,-35,713,-930,96,-668,1209,-424,-351,73,465,1313,-578,-199,196,-510,634,439,-490,524,829,-6,572,-837,-1262,-183,284,-857,-635,-285,-811,-364,-736,-991,492,447,-1236,-460,-362,-739,1005,-260,-824,-1653,134,116,-231,-1021,-556,353,161,675,440,573,261,238,-472,343,-434,554,781,371,-16,480
-13,-232,-293,46,651,-773,312,-499,106,495,148,287,46,-649,122,119,294,45,-65,-387,-708,519,-188,906,-228,-219,497,-44,-140,384,27,528,-953,298,866,-189,-474,87,-64,461,-1016,-295,44,1382,271,372,-1011,63,-596,-369,410,-393,-151,-128,1117,-822,95,-613,575,376,-701,326,630,-385,-107,112,-198,-151,249,-12,536,-853,65,38,240,386,-44,260,-872,548,141,-305,474,715,437,7,-408,-839,-56,531,98,-462,333,391,-461,87,-672,-486,-361,341,47,-404,-228,868,128,695,66,-1594,88,704,-300,-428,-83,-866,-1190,-384,-52,-849,-319,102,-28,591,-284,-378,947,66
-38,144,141,142,318,188,154,490,538,339,750,654,-466,-178,19,-745,-72,-857,774,-665,-589,-1232,317,-1059,-184,135,-395,-1098,108,168,319,-550,-153,-119,1140,-653,-773,-1408,207,-345,869,1448,-402,233,190,-1308,-589,414,-1059,-269,48,820,-1418,-152,88,1789,-365,-204,882,606,-455,-342,482,472,-24,-129,-1596,-1019,-68,104,605,-362,-392,-380,397,574,-2901,915,-913,38,1238,-793,-182,360,821,430,644,1287,-49,-458,728,58,181,404,-235,-1030,-1010,293,-279,-1157,-218,-111,1173,-1154,1068,46,521,413,-269,-204,471,-199,-14,-91,-876,-647,1205,1556,275,-525,1807,291,701,-602,-940,181
488,147,196,38,-222,108,190,385,25,-344,484,796,895,101,-231,-81,-1326,615,402,-556,878,638,388,300,612,1582,-498,-445,744,-866,414,631,-54,61,108,-365,231,401,-34,-2,719,-107,1072,835,52,674,-240,-374,633,431,577,667,84,4,1762,-1076,1422,-751,-662,663,147,-1473,320,-447,827,-692,261,1089,852,880,-1310,-334,-43,-375,-642,-70,-393,673,239,63,-11,-16,-341,-120,-814,1324,-192,-1198,968,-858,-596,-412,-527,-84,339,400,-551,110,78,1027,720,-424,1139,-997,349,-816,-1245,-1052,-351,-412,773,594,406,-827,223,-484,-1440,-645,461,70,197,1192,1099,-853,54,453
-506,-499,-13,-49,449,-600,33,-130,-71,235,-83,28,141,92,236,-217,441,0,-179,826,-791,122,738,792,-75,-450,810,-121,-444,181,736,-228,-586,28,969,346,-94,617,317,-291,-1819,-510,-781,1311,199,545,-919,1215,767,-1096,795,217,-447,695,480,-934,100,-557,-66,91,-448,868,131,-406,-622,610,-485,-542,926,-617,-269,-373,-251,618,-210,196,346,-614,-200,460,-1062,-976,702,396,-529,-975,-56,-452,-369,759,-1524,200,141,1112,-220,-851,581,228,-700,-773,-718,-300,-254,-102,67,409,-290,-1100,151,242,-74,-136,538,-63,-218,334,-451,-152,-225,-72,-274,144,-645,-401,675,-284
-360,-200,-50,0,178,-232,141,59,87,180,-30,-233,225,151,202,239,152,142,-452,318,-78,559,270,462,278,-185,370,177,110,337,238,-77,349,-315,169,168,35,1053,-263,-107,-618,-343,-403,40,149,104,269,-104,438,-109,601,-374,319,332,286,-595,229,-224,-606,406,524,654,30,-419,-211,385,31,-130,264,-22,-233,73,-194,762,-275,-65,661,-20,-274,394,-413,-26,-130,477,-766,-722,-293,-44,-344,150,-764,-46,-279,159,64,-669,759,-42,61,-4,334,-388,-291,293,-636,148,-683,-327,3,-26,-490,56,-306,-126,43,322,-432,-193,-152,-34,-556,-9,197,-109,846,30
-948,-368,-8,0,61,-135,669,894,595,653,614,-258,752,1524,960,-751,34,562,-188,166,-157,-330,230,955,712,318,-194,-1044,-433,-294,757,-904,191,-214,774,202,-164,2319,-280,218,-504,-549,-223,-26,170,-148,141,-218,-75,300,782,-86,984,899,572,-379,818,-1246,-42,-170,949,82,-234,-143,-253,-392,153,-220,1222,-112,-588,47,-620,947,-555,-825,1465,-821,-843,1290,-139,42,681,1440,-522,-478,-435,508,-285,-590,-1173,-106,-719,71,-88,-929,-153,-174,-732,-206,144,-1297,371,-19,-1010,-1337,-1047,-237,404,41,-1390,-230,-479,621,468,343,699,517,-729,-168,-385,473,290,-684,688,88
16,-43,0,0,52,-104,-177,-238,-229,-203,-329,181,-336,-214,-212,-24,295,-249,-40,586,-307,87,-65,343,-433,-278,211,224,35,-153,160,-121,-332,171,-122,70,170,-574,237,-75,-646,214,29,210,323,498,-255,331,417,-396,-247,-198,72,-14,275,47,-111,466,269,121,-362,284,-357,-5,-266,124,60,-613,-28,25,-206,-534,57,-166,-202,365,-139,-436,-100,-216,-197,-400,56,302,-137,-230,-460,-344,194,144,-636,212,-81,53,407,-43,201,-69,6,29,-315,125,-133,386,-414,432,-22,29,-784,213,13,158,106,-164,232,256,-349,-229,319,163,-174,46,180,455,675,395
554,49,0,0,-49,98,-210,-161,-161,-137,218,331,-421,-558,-137,-33,-133,-133,299,-587,138,-280,-21,-764,-349,300,-164,-73,200,34,30,312,-31,82,254,82,-49,-824,383,-383,300,319,838,410,-380,-368,73,-135,-138,-255,49,764,-986,-41,-22,388,-390,105,-117,501,-401,-404,154,492,16,-136,300,481,-771,265,299,197,-46,-964,353,122,-1134,762,431,27,46,-202,106,92,43,523,582,-106,306,98,301,231,43,183,374,523,-590,257,465,529,-452,408,354,3,312,142,452,-128,53,549,137,707,188,-134,-29,-145,155,335,779,-269,439,-49,187,-70,-505,75
4,-2,0,0,2,-4,-5,-7,-7,-10,-3,-2,4,-28,-10,41,-8,7,-40,3,17,38,-17,3,26,-19,21,17,37,14,-25,13,20,-7,0,7,-40,23,-75,13,-36,-16,-61,-13,-13,-7,5,-48,-10,22,3,-24,4,-46,8,-13,-18,32,-46,-41,12,-36,12,84,68,62,-32,-41,50,-44,-17,103,-60,62,-49,35,176,11,-31,92,-63,59,-126,-42,-131,-68,-129,-38,-69,-79,-9,40,-77,105,-114,108,74,-25,-10,61,45,120,65,-3,137,138,-61,-37,-103,-63,-8,-12,-60,1,180,-64,26,-82,106,198,70,-34,34,170,-94,-63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,-25,0,25,0,0,32,7,-18,25,17,18,25,0,25,10,-28,-16,8,-32,-10,9,42,-1,1,33,29,-12,3,-26,-9,-10,-26,5,-18,-2,-19,-17,16,48,-50,-3,-26,-62,55,32,32,-111,-36,66,1,9,17,-11,-78,-25,-60,39,52,31,2,-96,66,-43,-36,85,-104,-33,-17,48,65,1,-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,0,0,3,0,-3,0,0,-3,0,3,-3,-3,-3,-3,0,-3,0,6,6,0,6,0,-3,-6,0,0,-3,-3,0,0,0,3,3,3,-3,-3,0,3,4,-11,-7,-5,10,-4,2,-3,5,-2,-9,-3,16,6,3,8,3,8,-17,5,-14,41,19,40,24,11,46,-47,37,42,-75,11,-66,28,3,-52
