1983,-1942,1679,-4107,547,2048,506,90,7,1620,-513,-418,3533,-513,1101,-1719,70,-1806,1568,2620,-2668,-3184,-1341,819,-1812,-2502,-2698,-492,641,35,334,-644,-1933,630,-559,-1017,-196,652,-1320,-548,-234,2143,712,593,1620,-2155,657,-1839,-162,2127,-3600,-1300,2303,1314,209,1333,-232,-1480,1592,1770,-310,-850,233,-1453,-567,534,-1860,-2402,374,-1519,4271,1428,-3461,-823,7,2850,1230,1529,1054,-839,-2159,-1012,1167,-1684,486,-956,726,-1603,683,-1952,-1106,78,-537,-443,2300,-3523,-1416,-1201,982,1509,2142,1370,-242,-4255,-2377,-278,-462,1052,-91,-1428,710,-123,-420,-1364,-1991,-3810,-1397,440,-2570,3600,778,-1771,-1638,622,130,-823,769,-3515
-278,924,484,-442,1012,1471,-1879,842,-8,-694,1845,670,-3568,-840,-1989,-246,-1440,-698,248,-890,2164,-1666,156,1498,-717,1531,-1166,-291,77,-822,-2197,-1759,2001,242,835,-896,148,-1102,-146,-2613,-1118,624,-2166,74,-124,1074,38,387,959,-1959,-1017,1074,-6,-938,1637,-554,-1202,862,-619,-1012,-1637,-1691,-2179,-1131,-1325,323,2173,597,1388,-551,-1554,-953,743,-575,-2534,1277,-272,14,1066,1250,-848,1143,2660,-402,1688,-107,-410,-131,-95,-712,2008,-134,738,441,-260,270,133,553,966,662,-1348,-1618,519,195,1038,2774,532,778,-513,-1279,-130,1699,-250,-833,-1109,1038,364,1147,1770,1017,-122,-160,468,-925,223,329,1280,954
-290,-768,-490,437,1310,-359,300,765,260,-1003,-1003,1419,-901,-492,-645,-318,90,-2675,-368,555,-2208,824,904,182,-1406,-45,1145,1787,114,-1327,-865,1846,106,-666,-614,-196,1273,2253,705,-16,-128,762,722,725,416,-1552,-2147,1019,-359,-141,24,-145,-2652,-427,337,1316,1722,-508,-230,-1741,-67,-628,-95,599,237,667,-1278,-1305,-464,403,424,-946,-1046,-949,-2899,1870,-975,-1551,271,-1088,-1537,-153,538,458,-2145,614,-1042,545,2729,241,967,1301,-1056,-920,-344,-375,160,846,828,869,806,-153,754,327,680,-887,374,8,455,1436,24,-1203,420,-1523,840,-1315,2212,1391,758,1536,-1314,-931,-2407,25,-294,-138,1484,32
-2073,806,360,69,-403,-142,-1442,-135,-49,-2165,-1164,2751,939,-540,-149,2023,755,-415,1585,2630,-414,-635,-172,1688,-1292,1653,683,1553,1064,-1436,-1571,-563,-1794,50,1053,-2595,992,1548,1010,-839,94,413,-2104,788,-237,-298,-706,-555,2652,1297,1752,1844,-1466,-528,-142,1058,1162,-1244,13,787,317,758,-1479,-2720,369,-142,2197,-274,1884,193,952,-1402,-918,-458,-2158,2018,755,-117,1911,668,-2283,201,9,1102,-227,676,1640,555,1625,-1428,761,907,-1172,-1707,-1402,1606,210,-564,620,-579,259,973,1972,656,806,-285,-379,-826,-897,1135,-457,95,-862,-1169,726,-399,3,1139,1016,1688,976,851,-987,-2644,-10,935,132,2104
-1884,1780,2118,-139,-1144,-134,-93,-526,-372,-1804,78,1551,507,1668,820,79,1426,1215,593,798,22,-207,412,1087,-440,255,637,136,-707,1148,-1662,-1071,-1323,529,321,-84,-1502,171,-507,-81,-984,101,-1519,595,-296,373,700,-856,1369,1249,1801,1651,-942,-39,587,90,-208,-858,-143,88,-385,973,-108,222,-337,-2014,862,86,658,736,-153,-251,-265,6,-1133,647,-1028,128,1280,-375,-732,-34,-738,-594,-357,1796,416,-405,-1179,-788,-1319,1173,16,-227,268,540,2046,-1531,485,1147,1508,-144,1031,-708,-1151,584,626,2263,-164,754,1106,730,-10,-1331,-79,-2329,-345,1798,-829,-355,-331,1270,738,462,-668,756,456,492
486,-1419,-1619,-550,436,753,-1024,1121,-484,264,-474,488,34,-2150,-651,226,-658,-1245,264,532,-1343,-183,434,-381,128,560,1106,1272,196,-792,-112,127,-551,-2363,1133,166,2114,-115,996,1353,1262,1614,-804,482,-398,-829,-1415,-968,1036,-527,1045,654,-1203,562,-660,-1761,-592,914,-521,97,1541,94,-452,-1259,-1084,542,619,-1615,-189,-508,677,650,1616,-831,-981,1059,215,-84,-1662,726,-556,1576,636,155,-1040,-2117,-1176,1253,749,-153,2301,925,-10,159,1338,507,-1146,775,-494,-84,-612,770,1109,-314,1191,-1345,-1428,-1879,-2176,-67,-521,-1453,-1571,249,1250,651,1282,-303,-195,1868,8,215,-507,-1080,1582,-900,-89,387
861,-166,-658,145,-261,759,-157,581,-1327,-239,-497,-1,256,1033,-69,152,-852,-390,-1206,-1071,2426,-446,200,-3545,-349,-195,782,8,-1050,1191,890,-1153,182,1171,-463,-24,2575,-1432,260,2153,1254,70,720,-843,467,2357,479,585,703,256,233,-2313,-1044,-113,913,296,-859,195,364,-2554,1883,1484,487,360,1446,-438,-493,1134,-1539,-279,-1724,2158,850,-399,573,-600,-738,-775,-1091,-254,1784,-1241,667,21,-415,184,-2757,-548,-1172,1131,-196,-592,632,0,-1610,1605,592,266,-771,879,-1043,124,280,1970,-461,-130,-423,-129,1831,567,26,1011,205,76,-627,-43,1280,-1472,301,-244,-496,827,-113,128,711,-100,-159,-145
721,-211,469,573,271,-535,717,-162,-418,1081,-360,-727,298,327,-505,-590,291,-468,-637,34,-102,236,1204,-654,-737,14,110,-829,414,1031,-432,62,1279,534,-142,-789,-479,894,-806,1354,68,-384,1104,-404,473,25,-1152,-550,-1113,-836,1,-566,-662,667,-314,429,-476,-464,864,-987,791,-950,1578,204,444,-28,-1800,500,-1849,-354,-75,1396,-627,636,870,-477,-669,-65,-535,-782,-454,-1493,-838,-367,-355,-102,-1684,-911,-343,1450,-1850,-960,903,-343,-650,-1529,-233,-12,973,1301,1240,-307,313,-530,43,-560,41,139,726,-161,488,728,378,204,525,-314,36,55,-573,-665,-1089,17,-457,976,-335,372,437,-1588
-889,494,322,382,-578,-343,-65,-526,157,-903,-435,155,-649,-98,24,505,97,588,-146,-100,256,518,-51,66,516,103,770,168,-548,-770,-965,633,230,-714,-227,379,405,-76,-186,-1020,-873,-725,540,329,577,334,874,953,-178,319,235,1388,-727,-1261,205,-559,855,446,-676,465,-143,1017,-111,1176,-44,-532,661,-23,775,174,-929,-523,509,321,-987,-1228,-80,699,-97,187,175,112,-551,-10,-519,893,-821,588,904,-71,18,117,109,492,-633,324,-325,-34,-289,-914,340,-212,-508,231,-152,93,266,307,-234,454,371,390,98,-499,764,-343,27,253,746,-557,164,601,150,-196,-644,483,-648,1178
652,-874,-877,5,23,-7,26,19,656,238,-48,-1041,815,400,839,188,822,-826,229,942,-996,36,-241,-771,1230,74,-31,1049,-767,-1163,630,822,902,-283,583,-186,90,-345,586,1628,1132,1416,111,-301,351,-425,-461,-55,-1021,-235,124,-1448,185,-392,-91,-101,422,120,-382,-222,-94,503,258,413,304,182,-276,244,-60,-452,256,60,-653,-149,413,534,114,-572,-925,590,861,-54,-607,353,-409,867,-985,-291,-202,-85,458,-307,-149,243,137,-254,-533,296,174,143,-85,550,766,-667,285,-885,-450,-147,1167,-57,626,-1198,151,-679,1110,26,388,-396,-1923,507,126,-213,249,687,-274,-962,965,-85
787,-518,342,-860,270,860,320,270,-690,1093,241,-300,322,-476,-1028,-684,-825,-453,-51,-292,27,-432,-84,150,-650,-243,-567,-1281,417,-91,810,-115,356,454,-495,509,323,-328,-924,-707,-1350,-562,850,270,209,753,1058,171,-327,1377,-1091,-38,540,221,655,403,-1164,230,190,-430,-741,-1201,-426,-82,-45,577,-928,-47,192,207,312,187,-240,81,-31,-547,171,514,-996,-687,173,-47,508,-390,184,137,-164,-628,127,-400,-412,95,259,339,-94,-1055,-1340,573,737,612,163,117,-792,398,60,684,-212,-67,168,-358,421,459,474,1258,-565,-600,-461,-94,-307,966,468,-1678,-605,-390,730,-124,-1031,-520
-508,63,558,-495,-176,495,-391,-176,-114,-672,4,354,-143,-708,-289,96,153,-57,168,339,-442,168,612,211,-891,598,1294,-112,609,684,-1473,-652,-530,-616,63,1,909,1376,-1191,-45,-1587,242,-165,1345,-342,-365,-53,-892,1461,913,624,734,-1051,-701,-378,48,-211,670,1284,-23,8,-1698,-1575,-178,607,-1134,195,-1166,855,-391,1086,220,834,-376,-1027,-188,-133,-205,688,-776,-901,132,-271,-892,-251,-183,-186,-279,696,-46,-248,1235,-110,-35,-177,399,63,-256,376,436,-212,-115,435,-741,130,-588,59,-443,138,336,715,647,-511,157,378,-711,558,524,769,286,206,885,-118,273,342,137,-510,74
210,-353,-422,69,-69,-69,-89,-69,436,-119,-54,-741,19,-89,326,326,160,-80,-178,72,-250,438,257,-311,413,245,370,146,-296,-884,200,370,480,-40,-299,507,32,-25,294,60,-387,83,538,-365,108,-461,372,49,-458,-122,75,-359,378,-491,-291,331,55,-285,237,148,-104,-159,-307,567,655,236,61,696,-136,-540,96,-325,-66,-239,-366,-448,159,-471,-551,397,476,-138,-393,448,70,597,-312,-391,442,-3,393,158,-333,-133,-77,425,-462,717,-171,-331,-344,173,-304,106,839,-390,-434,423,905,-112,573,-691,683,484,140,552,96,-477,583,22,61,-40,77,494,89,-884,157,460
16,-2,9,-11,16,11,6,16,-17,22,8,-64,61,202,120,-22,52,196,-59,-148,152,-213,-288,-28,294,-144,-270,-73,-295,64,104,174,-129,205,143,312,-120,-158,453,-326,33,-36,-64,-456,88,157,323,483,-390,46,-412,-498,469,-11,271,13,97,-221,-5,281,-309,-209,298,421,-192,117,96,387,525,222,46,-89,-122,183,-220,-316,-78,-694,395,123,84,-146,169,18,465,495,-312,187,-285,-483,654,106,-91,140,182,-57,-199,-657,-110,-255,-170,-121,88,193,258,90,24,515,337,175,-58,-133,-215,40,-187,293,313,-822,149,-232,-465,-560,195,1,325,-262,172,494
-54,0,0,0,-54,0,0,-54,0,-54,-54,202,103,-210,-99,54,49,189,-342,-86,-313,485,408,53,116,259,299,-126,-170,-122,-286,-329,270,87,-53,-92,38,167,-73,57,-243,-604,-394,292,-120,-266,-242,-73,163,-40,554,300,-305,-654,-35,153,292,-429,326,-133,497,-501,294,192,196,-158,-182,97,-281,-473,231,-266,-72,151,-169,-263,99,349,419,48,-192,-573,-542,134,-68,148,-156,310,164,37,-590,-50,-802,246,20,58,79,180,101,-29,568,0,224,-36,-359,148,179,-116,239,225,330,-62,-286,-42,36,-67,213,108,-34,-177,45,-79,-191,-587,-181,-226,-676,-66
45,0,0,0,45,0,0,45,0,45,45,60,-116,7,-176,-45,-71,-173,42,57,123,-54,-58,131,15,-78,-377,-24,30,-310,-55,-96,371,147,91,-509,-26,-168,-44,-372,121,-200,-120,134,-152,158,79,350,-8,145,122,-102,-338,15,-181,26,312,11,-50,-202,-76,375,171,11,368,226,265,136,371,-82,-247,388,93,600,-82,438,-220,114,112,93,382,-322,229,-66,288,-41,-197,89,-88,525,-467,20,85,138,7,-516,498,337,253,-263,86,-257,158,-171,-251,474,206,292,150,203,-128,349,393,-350,-272,149,153,-357,-86,216,312,14,279,-86,-480,84,-140,-108
-15,0,0,0,-15,0,0,-15,0,-15,-15,-30,69,0,99,15,54,239,-155,-170,-69,155,54,-84,105,54,237,-101,-120,242,30,69,24,17,-11,180,34,6,54,-155,-166,-141,52,-34,-180,-137,-61,-54,-44,-104,-42,-106,67,253,-65,121,11,47,275,547,-68,-86,-105,-194,43,-154,144,117,-31,-2,-49,265,261,-64,-151,-36,311,-161,-42,193,50,-369,137,44,-2,-48,177,86,-117,-288,-108,-18,-455,-133,162,206,-9,-168,34,198,-246,26,-59,-65,-35,-457,-193,-253,-121,103,-260,1,-87,91,-127,-91,199,-354,-89,-113,434,-201,-94,6,-76,-232,44,577
-4,0,0,0,-4,0,0,-4,0,-4,-4,-2,9,0,11,4,5,-41,48,50,-9,-48,5,-7,-6,5,23,53,2,-31,2,3,-16,-60,-3,21,3,77,5,113,53,105,10,51,52,-82,-5,-18,42,-25,-10,-75,27,11,107,11,-63,-20,-8,-88,34,-15,-108,-34,38,-18,2,-5,-42,-86,45,-54,10,-115,-56,78,4,-143,-51,51,-67,146,-57,-19,-4,-13,2,-73,106,82,170,-48,179,-11,-52,108,-26,42,90,136,68,-52,-58,149,2,-60,-23,-30,-23,-6,102,-23,-120,3,28,47,-14,96,43,51,-24,-5,104,114,-18,-87,73,7
0,0,0,0,0,0,0,0,0,0,0,11,0,0,-11,0,0,0,-11,0,0,11,0,11,0,0,-22,-11,0,-11,-11,-11,11,22,0,-22,-11,-22,0,-22,0,-33,-11,-11,0,22,0,11,-11,11,-22,40,15,-55,-22,-18,22,-11,-10,26,-15,-23,37,55,-22,-37,0,-40,-15,8,31,-41,-65,15,28,4,49,63,5,-5,-18,-9,-6,-1,31,67,15,30,17,41,26,2,-10,-12,-79,36,-63,69,12,19,137,32,71,75,-18,108,140,-15,-37,-23,52,-33,92,82,43,-89,-11,22,65,77,-77,-24,-1,-67,-14,152,-57,-131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,-3,3,0,3,0,0,0,0,3,0,0,-3,-3,0,3,-17,14,-14,0,0,0,-17,-9,-5,-7,11,7,-3,-29,6,18,4,18,-43,-2,-6,-24,-8,-20,-2,-56,6,-12,-17,-17,-30,-33,22,-19,-11,-58,46,3,-43,7,-28,34,48,61,52,10,-36,-29,44
